EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,DE1_.038-.053MEV_E_1/(cm**2-s-sr-MeV),DE2_.053-.103MEV_E_1/(cm**2-s-sr-MeV),DE3_.103-.175MEV_E_1/(cm**2-s-sr-MeV),DE4_.175-.315MEV_E_1/(cm**2-s-sr-MeV)
2023-08-07T16:00:00.000Z,21124,3318.6,757.84,131.12
2023-08-07T17:00:00.000Z,20986,3228.6,731.94,125
2023-08-07T18:00:00.000Z,21043,3111.4,691.07,121.12
2023-08-07T19:00:00.000Z,20005,2902.9,636.01,111.99
2023-08-07T20:00:00.000Z,18967,2698.6,594.15,104.85
2023-08-07T21:00:00.000Z,27700,4725.7,1342.3,292.91
2023-08-07T22:00:00.000Z,23448,4817.1,1671.6,405.82
2023-08-07T23:00:00.000Z,32295,7517.1,2783.7,664.8
2023-08-08T00:00:00.000Z,47452,11627,4194.4,972.96
2023-08-08T01:00:00.000Z,97571,22471,7599.2,1687.2
2023-08-08T02:00:00.000Z,101520,23014,7712.3,1717.9
2023-08-08T03:00:00.000Z,109330,24443,8096.2,1782.1
2023-08-08T04:00:00.000Z,109000,24571,8136.9,1806.6
2023-08-08T05:00:00.000Z,113620,25400,8394.8,1869.4
2023-08-08T06:00:00.000Z,133190,28657,9246,2029.1
2023-08-08T07:00:00.000Z,113330,24814,8028.8,1760.2
2023-08-08T08:00:00.000Z,95952,21614,7115.1,1567.9
2023-08-08T09:00:00.000Z,82000,19100,6361.1,1396.9
2023-08-08T10:00:00.000Z,79143,18129,6016.9,1330.6
2023-08-08T11:00:00.000Z,83762,19029,6167.7,1355.6
2023-08-08T12:00:00.000Z,77571,17371,5619,1244.4
2023-08-08T13:00:00.000Z,66810,15043,4928.6,1089.3
2023-08-08T14:00:00.000Z,61571,13804,4521.8,1012.8
2023-08-08T15:00:00.000Z,62333,13983,4655.8,1049.5
2023-08-08T16:00:00.000Z,65952,14671,4831.3,1106.6
2023-08-08T17:00:00.000Z,69619,15371,5021.8,1139.3
2023-08-08T18:00:00.000Z,73190,16243,5342.3,1217.3
2023-08-08T19:00:00.000Z,71762,15914,5250,1195.9
2023-08-08T20:00:00.000Z,71905,15900,5185.5,1184.2
2023-08-08T21:00:00.000Z,71429,15500,4957.3,1123
2023-08-08T22:00:00.000Z,63524,13406,4227.2,938.78
2023-08-08T23:00:00.000Z,61286,13054,4173.6,932.65
2023-08-09T00:00:00.000Z,58286,12281,3927.6,869.9
2023-08-09T01:00:00.000Z,52190,10930,3444.4,758.16
2023-08-09T02:00:00.000Z,51143,10464,3212.3,711.73
2023-08-09T03:00:00.000Z,44090,9047.1,2784.7,611.22
2023-08-09T04:00:00.000Z,41410,8435.7,2605.2,571.94
2023-08-09T05:00:00.000Z,37986,7874.3,2438.5,534.69
2023-08-09T06:00:00.000Z,36171,7408.6,2287.7,497.55
2023-08-09T07:00:00.000Z,29338,6024.3,1882.9,412.4
2023-08-09T08:00:00.000Z,26910,5495.7,1707.3,378.16
2023-08-09T09:00:00.000Z,27714,5651.4,1730.2,381.12
2023-08-09T10:00:00.000Z,27610,5530,1704.4,368.27
2023-08-09T11:00:00.000Z,26681,5342.9,1615.1,354.18
2023-08-09T12:00:00.000Z,29824,5865.7,1772.8,381.89
2023-08-09T13:00:00.000Z,28305,5541.4,1647.8,358.42
2023-08-09T14:00:00.000Z,27457,5290,1570.4,339.23
2023-08-09T15:00:00.000Z,27229,5281.4,1571.4,337.91
2023-08-09T16:00:00.000Z,25224,4930,1458.3,315.61
2023-08-09T17:00:00.000Z,28619,5582.9,1653.8,348.47
2023-08-09T18:00:00.000Z,30405,5927.1,1756,360
2023-08-09T19:00:00.000Z,29419,5854.3,1724.2,352.6
2023-08-09T20:00:00.000Z,27838,5547.1,1626,336.89
2023-08-09T21:00:00.000Z,26748,5307.1,1564.5,324.39
2023-08-09T22:00:00.000Z,27671,5518.6,1611.1,332.4
2023-08-09T23:00:00.000Z,25962,5197.1,1529.8,313.52
2023-08-10T00:00:00.000Z,25100,4990,1458.3,301.02
2023-08-10T01:00:00.000Z,23605,4704.3,1383.9,286.48
2023-08-10T02:00:00.000Z,22938,4611.4,1348.2,279.03
2023-08-10T03:00:00.000Z,24567,4758.6,1366.1,273.11
2023-08-10T04:00:00.000Z,24376,4770,1361.1,275.61
2023-08-10T05:00:00.000Z,25071,4830,1371,275.87
2023-08-10T06:00:00.000Z,23129,4427.1,1264.9,252.55
2023-08-10T07:00:00.000Z,20495,3897.1,1112.1,225.92
2023-08-10T08:00:00.000Z,18695,3491.4,995.04,202.7
2023-08-10T09:00:00.000Z,18043,3308.6,934.62,191.48
2023-08-10T10:00:00.000Z,17076,3157.1,903.47,184.64
2023-08-10T11:00:00.000Z,16700,3070,873.02,174.64
2023-08-10T12:00:00.000Z,16948,3098.6,868.85,175.92
2023-08-10T13:00:00.000Z,17362,3188.6,891.47,177.86
2023-08-10T14:00:00.000Z,16876,3105.7,865.58,171.84
2023-08-10T15:00:00.000Z,16367,2981.4,829.37,163.42
2023-08-10T16:00:00.000Z,17433,3225.7,886.31,179.69
2023-08-10T17:00:00.000Z,12533,2264.3,636.9,131.02
2023-08-10T18:00:00.000Z,6866.7,1269,382.34,84.184
2023-08-10T19:00:00.000Z,6738.1,1252.3,378.77,81.224
2023-08-10T20:00:00.000Z,8242.9,1444.3,410.62,89.388
2023-08-10T21:00:00.000Z,5804.8,1050.4,319.84,71.837
2023-08-10T22:00:00.000Z,4981,911.57,282.14,64.184
2023-08-10T23:00:00.000Z,5033.3,901.14,274.01,63.571
2023-08-11T00:00:00.000Z,5038.1,901.86,284.82,62.755
2023-08-11T01:00:00.000Z,4904.8,894.29,265.18,60.663
2023-08-11T02:00:00.000Z,4957.1,889.57,270.83,62.194
2023-08-11T03:00:00.000Z,5547.6,997.29,307.74,65.867
2023-08-11T04:00:00.000Z,5671.4,1013.7,300.4,66.786
2023-08-11T05:00:00.000Z,5142.9,927.14,280.65,63.622
2023-08-11T06:00:00.000Z,4707.6,824.71,247.22,57.092
2023-08-11T07:00:00.000Z,4478.6,768,231.45,52.5
2023-08-11T08:00:00.000Z,4336.7,749,224.5,52.704
2023-08-11T09:00:00.000Z,4909.5,741,220.54,50.985
2023-08-11T10:00:00.000Z,4291.4,700.14,212.8,49.719
2023-08-11T11:00:00.000Z,4000,661.71,202.98,47.939
2023-08-11T12:00:00.000Z,3944.8,643.29,197.42,45.281
2023-08-11T13:00:00.000Z,3830.5,621,191.17,46.949
2023-08-11T14:00:00.000Z,3762.4,622.57,188.29,45.423
2023-08-11T15:00:00.000Z,3589,592.57,186.51,44.923
2023-08-11T16:00:00.000Z,3602.4,587.14,180.65,42.327
2023-08-11T17:00:00.000Z,3533.8,577.57,178.77,41.73
2023-08-11T18:00:00.000Z,3473.8,566.14,177.28,40.837
2023-08-11T19:00:00.000Z,3443.3,565.14,174.11,41.097
2023-08-11T20:00:00.000Z,3350.5,554,168.95,40.194
2023-08-11T21:00:00.000Z,3233.3,514.43,166.77,40.01
2023-08-11T22:00:00.000Z,3309.5,532.57,165.38,37.949
2023-08-11T23:00:00.000Z,3267.6,530.29,162,39.791
2023-09-01T00:00:00.000Z,2120.5,157.43,54.95,16.918
2023-09-01T01:00:00.000Z,2116.7,162,54.206,17.724
2023-09-01T02:00:00.000Z,2239.5,174,57.857,18.602
2023-09-01T03:00:00.000Z,14962,6445.7,2775.8,689.29
2023-09-01T04:00:00.000Z,71048,25143,10020,2536.2
2023-09-01T05:00:00.000Z,121760,31729,11548,2988.8
2023-09-01T06:00:00.000Z,143670,33714,11954,3117.9
2023-09-01T07:00:00.000Z,105190,25800,9404.8,2500.5
2023-09-01T08:00:00.000Z,90476,21086,7589.3,1990.8
2023-09-01T09:00:00.000Z,84571,18886,6642.9,1715.3
2023-09-01T10:00:00.000Z,74905,16314,5596.2,1435.2
2023-09-01T11:00:00.000Z,55095,12224,4224.2,1067.9
2023-09-01T12:00:00.000Z,58143,12181,4115.1,1025
2023-09-01T13:00:00.000Z,57714,11751,3846.2,924.49
2023-09-01T14:00:00.000Z,52381,10490,3272.8,755.1
2023-09-01T15:00:00.000Z,55476,10961,3327.4,741.84
2023-09-01T16:00:00.000Z,59810,12007,3761.9,848.47
2023-09-01T17:00:00.000Z,55000,11320,3689.5,875.51
2023-09-01T18:00:00.000Z,38210,8252.9,2883.9,709.18
2023-09-01T19:00:00.000Z,17219,3982.9,1548.6,414.69
2023-09-01T20:00:00.000Z,17967,4132.9,1565.5,414.23
2023-09-01T21:00:00.000Z,18852,4312.9,1581.3,405.36
2023-09-01T22:00:00.000Z,16057,3720,1372,348.42
2023-09-01T23:00:00.000Z,16138,3665.7,1341.3,331.79
2023-09-02T00:00:00.000Z,16148,3660,1305.6,320.41
2023-09-02T01:00:00.000Z,16000,3591.4,1269.8,302.14
2023-09-02T02:00:00.000Z,15176,3321.4,1150.8,275.61
2023-09-02T03:00:00.000Z,15300,3274.3,1107.1,259.08
2023-09-02T04:00:00.000Z,14019,2994.3,1019.8,237.5
2023-09-02T05:00:00.000Z,13248,2821.4,925.89,216.99
2023-09-02T06:00:00.000Z,12300,2631.4,878.47,205.46
2023-09-02T07:00:00.000Z,9838.1,2088.6,716.17,167.76
2023-09-02T08:00:00.000Z,8295.2,1728.6,595.73,135.92
2023-09-02T09:00:00.000Z,7666.7,1642.9,552.08,129.85
2023-09-02T10:00:00.000Z,6723.8,1415.1,486.61,112.7
2023-09-02T11:00:00.000Z,5704.8,1167.1,406.35,93.673
2023-09-02T12:00:00.000Z,5128.6,1017.9,349.31,84.235
2023-09-02T13:00:00.000Z,4393.8,846.57,296.63,70.969
2023-09-02T14:00:00.000Z,4087.6,787.14,271.43,66.378
2023-09-02T15:00:00.000Z,3812.4,734.57,251.19,61.888
2023-09-02T16:00:00.000Z,3577.6,687.71,237.2,58.469
2023-09-02T17:00:00.000Z,3331.9,634.71,220.44,54.694
2023-09-02T18:00:00.000Z,3297.6,613.14,206.94,51.633
2023-09-02T19:00:00.000Z,3126.7,572.71,200.2,49.862
2023-09-02T20:00:00.000Z,2962.4,541.71,183.33,46.73
2023-09-02T21:00:00.000Z,3335.2,585.71,193.35,47.816
2023-09-02T22:00:00.000Z,3084.8,537,174.7,43.714
2023-09-02T23:00:00.000Z,3084.8,506.86,170.93,42.51
2023-09-03T00:00:00.000Z,3516.2,612.71,195.83,45.944
2023-09-03T01:00:00.000Z,7128.6,1062.9,273.61,56.531
2023-09-03T02:00:00.000Z,7038.1,1085.6,271.73,53.622
2023-09-03T03:00:00.000Z,6219,959.43,238,49.546
2023-09-03T04:00:00.000Z,5133.3,775.29,205.56,43.857
2023-09-03T05:00:00.000Z,4842.9,722.86,194.44,42.214
2023-09-03T06:00:00.000Z,4981,706.57,185.52,41.092
2023-09-03T07:00:00.000Z,6242.9,840.14,201.29,41.867
2023-09-03T08:00:00.000Z,6709.5,851.14,197.22,41.429
2023-09-03T09:00:00.000Z,6204.8,771,185.71,40.531
2023-09-03T10:00:00.000Z,8590.5,1341.3,338.79,65.765
2023-09-03T11:00:00.000Z,9071.4,1417.1,350.4,62.806
2023-09-03T12:00:00.000Z,9652.4,1412.6,345.44,62.806
2023-09-03T13:00:00.000Z,8757.1,1246.7,302.58,56.429
2023-09-03T14:00:00.000Z,7581,1077.4,262.5,50.077
2023-09-03T15:00:00.000Z,6847.6,988.14,245.63,46.76
2023-09-03T16:00:00.000Z,6295.2,906.14,225.69,45.434
2023-09-03T17:00:00.000Z,5661.9,809.14,209.03,39.673
2023-09-03T18:00:00.000Z,5295.2,764.29,192.16,39.827
2023-09-03T19:00:00.000Z,4904.8,695.86,184.13,38.893
2023-09-03T20:00:00.000Z,4766.7,673.43,175.6,37.184
2023-09-03T21:00:00.000Z,4938.1,691,178.77,37.071
2023-09-03T22:00:00.000Z,4650.5,637.14,169.44,36.954
2023-09-03T23:00:00.000Z,4360.5,605.71,159.72,35.311
2023-09-23T00:00:00.000Z,3271,418.29,121.63,29.056
2023-09-23T01:00:00.000Z,3104.8,395.71,116.87,27.041
2023-09-23T02:00:00.000Z,3076.7,396.57,116.07,27.383
2023-09-23T03:00:00.000Z,2941,384.86,112.8,27.745
2023-09-23T04:00:00.000Z,2930.5,391.86,113.59,26.638
2023-09-23T05:00:00.000Z,3021,396.86,115.28,27.735
2023-09-23T06:00:00.000Z,3009.5,412.14,117.16,27.75
2023-09-23T07:00:00.000Z,3114.3,430.57,121.43,28.031
2023-09-23T08:00:00.000Z,3134.8,414.43,120.83,27.587
2023-09-23T09:00:00.000Z,3333.3,442.43,121.92,28.439
2023-09-23T10:00:00.000Z,3439.5,464.86,128.27,28.189
2023-09-23T11:00:00.000Z,3379.5,465.29,131.75,28.434
2023-09-23T12:00:00.000Z,3127.6,425.29,119.25,26.949
2023-09-23T13:00:00.000Z,3101,410.71,118.45,24.995
2023-09-23T14:00:00.000Z,3113.8,406.71,117.56,27.316
2023-09-23T15:00:00.000Z,3090.5,414,119.74,26.429
2023-09-23T16:00:00.000Z,3068.6,403,114.78,25.918
2023-09-23T17:00:00.000Z,3004.3,400,114.48,25.184
2023-09-23T18:00:00.000Z,3098.6,412.57,111.01,26.066
2023-09-23T19:00:00.000Z,3090.5,422.71,116.17,26.184
2023-09-23T20:00:00.000Z,3198.6,424.57,116.37,26.658
2023-09-23T21:00:00.000Z,3250.5,448,120.54,27.01
2023-09-23T22:00:00.000Z,3501,462.71,129.27,27.847
2023-09-23T23:00:00.000Z,3735.7,519.86,137.2,29.898
2023-09-24T00:00:00.000Z,3863.8,520.71,137.5,29.929
2023-09-24T01:00:00.000Z,3059,408.14,117.86,25.658
2023-09-24T02:00:00.000Z,3491.4,469.14,131.25,28.918
2023-09-24T03:00:00.000Z,3628.1,541.29,143.55,30.24
2023-09-24T04:00:00.000Z,3932.4,581.43,152.28,31.908
2023-09-24T05:00:00.000Z,3637.6,552.43,149.21,30.265
2023-09-24T06:00:00.000Z,3869,554.57,147.52,30.689
2023-09-24T07:00:00.000Z,4838.1,704.43,180.75,33.883
2023-09-24T08:00:00.000Z,10024,1356.7,305.56,50.597
2023-09-24T09:00:00.000Z,12486,1675.7,353.27,57.296
2023-09-24T10:00:00.000Z,14648,1910,391.37,58.214
2023-09-24T11:00:00.000Z,21019,2644.3,505.16,72.653
2023-09-24T12:00:00.000Z,29810,4020,824.21,125.56
2023-09-24T13:00:00.000Z,38238,6680,1733.1,295.46
2023-09-24T14:00:00.000Z,22652,3031.4,611.01,92.653
2023-09-24T15:00:00.000Z,21867,2937.1,607.34,91.786
2023-09-24T16:00:00.000Z,22738,3338.6,724.6,107.19
2023-09-24T17:00:00.000Z,23505,3384.3,717.16,101.79
2023-09-24T18:00:00.000Z,21643,3125.7,665.58,95.153
2023-09-24T19:00:00.000Z,24471,3325.7,641.96,86.429
2023-09-24T20:00:00.000Z,36895,4782.9,877.78,108.06
2023-09-24T21:00:00.000Z,39148,5028.6,932.94,112.3
2023-09-24T22:00:00.000Z,37224,4774.3,891.57,114.03
2023-09-24T23:00:00.000Z,32181,4330,830.36,110.77
2023-09-25T00:00:00.000Z,31286,4444.3,892.06,122.45
2023-09-25T01:00:00.000Z,23057,3362.9,700.6,94.184
2023-09-25T02:00:00.000Z,30752,4464.3,881.55,115.41
2023-09-25T03:00:00.000Z,30676,4208.6,807.34,104.44
2023-09-25T04:00:00.000Z,24567,3201.4,620.04,83.673
2023-09-25T05:00:00.000Z,18033,2335.7,463.19,63.571
2023-09-25T06:00:00.000Z,8561.9,1192.6,282.34,45.332
2023-09-25T07:00:00.000Z,10186,1368.7,303.77,47.551
2023-09-25T08:00:00.000Z,7761.9,1093.3,277.88,45.98
2023-09-25T09:00:00.000Z,8314.3,1160.4,294.25,51.224
2023-09-25T10:00:00.000Z,7714.3,1052.3,272.32,46.561
2023-09-25T11:00:00.000Z,7828.6,1080.9,275.79,48.128
2023-09-25T12:00:00.000Z,6995.2,966.71,239.19,39.439
2023-09-25T13:00:00.000Z,6352.4,846.71,213.89,37.311
2023-09-25T14:00:00.000Z,6538.1,860.86,198.91,33.179
2023-09-25T15:00:00.000Z,7123.8,956.14,218.06,35.536
2023-09-25T16:00:00.000Z,5452.4,747.43,193.45,34.633
2023-09-25T17:00:00.000Z,5161.9,667.43,179.27,33.765
2023-09-25T18:00:00.000Z,7104.8,936.71,220.34,37.515
2023-09-25T19:00:00.000Z,6742.9,844.86,197.72,37.097
2023-09-25T20:00:00.000Z,5566.7,726.14,179.56,33.352
2023-09-25T21:00:00.000Z,5642.9,724.14,183.73,34.265
2023-09-25T22:00:00.000Z,5057.1,675,175.69,31.929
2023-09-25T23:00:00.000Z,4990.5,658.29,176.88,31.036
2023-09-26T00:00:00.000Z,4761,620.71,162.2,29.087
2023-09-26T01:00:00.000Z,4484.3,584.43,150.89,29.138
2023-09-26T02:00:00.000Z,4354.3,569.29,143.75,27.286
2023-09-26T03:00:00.000Z,5004.8,656,160.52,29.847
2023-09-26T04:00:00.000Z,5490.5,715.86,172.62,30.714
2023-09-26T05:00:00.000Z,6385.7,814.14,185.81,33.189
2023-09-26T06:00:00.000Z,6514.3,834.71,183.63,33.097
2023-09-26T07:00:00.000Z,6747.6,850,185.02,31.163
2023-09-26T08:00:00.000Z,6271.4,795.14,172.32,30.77
2023-09-26T09:00:00.000Z,5709.5,718.86,165.87,29.163
2023-09-26T10:00:00.000Z,4942.9,612.43,147.42,29.082
2023-09-26T11:00:00.000Z,4947.6,589,146.63,27.878
2023-09-26T12:00:00.000Z,4651,578,149.5,30.847
2023-09-26T13:00:00.000Z,4442.9,552.29,150.89,31.066
2023-09-26T14:00:00.000Z,3961.4,514.71,140.87,28.745
2023-09-26T15:00:00.000Z,3737.1,465.86,131.55,27.281
2023-09-26T16:00:00.000Z,3694.3,469,129.46,27.026
2023-09-26T17:00:00.000Z,3487.6,440.14,124.6,26.495
2023-09-26T18:00:00.000Z,3376.7,429.14,122.52,26.133
2023-09-26T19:00:00.000Z,3273.8,406.86,115.97,26.372
2023-09-26T20:00:00.000Z,3230,403.86,120.54,27.235
2023-09-26T21:00:00.000Z,3222.4,395.29,116.37,25.398
2023-09-26T22:00:00.000Z,3223.3,394.14,113,23.168
2023-09-26T23:00:00.000Z,3159.5,384,107.74,23.577
2023-11-08T00:00:00.000Z,1193.8,62.386,29.573,11.107
2023-11-08T01:00:00.000Z,1291.4,67.114,30.397,14.082
2023-11-08T02:00:00.000Z,1328.1,69.643,32.679,12.969
2023-11-08T03:00:00.000Z,1291,67.886,31.885,12.112
2023-11-08T04:00:00.000Z,1349.5,71.029,34.187,12.27
2023-11-08T05:00:00.000Z,1271.4,70.843,32.113,11.867
2023-11-08T06:00:00.000Z,1296.2,68.929,32.421,12.561
2023-11-08T07:00:00.000Z,1409.5,67.543,31.756,11.75
2023-11-08T08:00:00.000Z,1324.3,67.943,32.609,13.046
2023-11-08T09:00:00.000Z,1263.3,66.414,31.845,13.27
2023-11-08T10:00:00.000Z,1366.2,68.614,32.599,12.949
2023-11-08T11:00:00.000Z,1268.1,70.143,33.006,12.541
2023-11-08T12:00:00.000Z,1277.1,65.743,31.121,12.949
2023-11-08T13:00:00.000Z,1267.6,66.357,32.857,12.582
2023-11-08T14:00:00.000Z,1373.8,68.071,31.528,12.046
2023-11-08T15:00:00.000Z,1332.9,65.914,33.234,13.464
2023-11-08T16:00:00.000Z,1353.8,67.686,31.151,13.031
2023-11-08T17:00:00.000Z,1364.3,70.671,32.827,13.01
2023-11-08T18:00:00.000Z,1379.5,66.8,33.383,12.23
2023-11-08T19:00:00.000Z,1404.3,64.743,33.542,12.852
2023-11-08T20:00:00.000Z,1384.8,66.471,31.359,13.592
2023-11-08T21:00:00.000Z,1305.7,66.214,32.401,12.724
2023-11-08T22:00:00.000Z,1291.9,65.743,32.897,12.903
2023-11-08T23:00:00.000Z,1289.5,62.571,33.978,12.684
2023-11-09T00:00:00.000Z,1365.2,65.814,31.558,12.041
2023-11-09T01:00:00.000Z,1430.5,63.814,32.798,12.087
2023-11-09T02:00:00.000Z,1392.9,63.686,31.895,13.48
2023-11-09T03:00:00.000Z,1262.9,62.629,30.258,13.582
2023-11-09T04:00:00.000Z,1301,66.5,32.609,13.469
2023-11-09T05:00:00.000Z,1412.4,63.314,33.363,12.551
2023-11-09T06:00:00.000Z,1394.3,66.186,31.27,12
2023-11-09T07:00:00.000Z,1351,64.386,32.55,12.515
2023-11-09T08:00:00.000Z,1273.3,60.886,31.706,12.546
2023-11-09T09:00:00.000Z,1352.9,63.871,33.046,12.474
2023-11-09T10:00:00.000Z,1405.7,62.871,30.923,12.582
2023-11-09T11:00:00.000Z,1425.2,66.814,31.647,12.505
2023-11-09T12:00:00.000Z,1381.9,67.543,34.018,12.658
2023-11-09T13:00:00.000Z,1417.1,71.5,34.008,13.24
2023-11-09T14:00:00.000Z,1690,121.47,46.895,13.806
2023-11-09T15:00:00.000Z,2046.7,192.43,62.083,17.25
2023-11-09T16:00:00.000Z,3028.1,367.86,105.65,22.995
2023-11-09T17:00:00.000Z,3691.9,481.43,132.84,26.995
2023-11-09T18:00:00.000Z,3404.8,462.86,131.25,29.051
2023-11-09T19:00:00.000Z,4730,692.43,198.61,39.153
2023-11-09T20:00:00.000Z,5566.7,838.14,231.55,46.434
2023-11-09T21:00:00.000Z,6923.8,1000.7,253.57,47.5
2023-11-09T22:00:00.000Z,6509.5,924.71,227.28,44.582
2023-11-09T23:00:00.000Z,6528.6,887.86,218.55,39.209
2023-11-10T00:00:00.000Z,6466.7,885.29,219.64,43.5
2023-11-10T01:00:00.000Z,6138.1,848.29,215.08,41.801
2023-11-10T02:00:00.000Z,5738.1,774.14,194.35,37.27
2023-11-10T03:00:00.000Z,5833.3,763,188.89,36.071
2023-11-10T04:00:00.000Z,5471.4,709.43,170.83,33.337
2023-11-10T05:00:00.000Z,5314.3,657.57,156.25,30.26
2023-11-10T06:00:00.000Z,5090.5,616.57,140.58,27.719
2023-11-10T07:00:00.000Z,4871.4,580.86,128.08,26.291
2023-11-10T08:00:00.000Z,4823.8,565,128.37,24.969
2023-11-10T09:00:00.000Z,6090.5,695.14,145.54,26.347
2023-11-10T10:00:00.000Z,5690.5,666.43,143.06,27.913
2023-11-10T11:00:00.000Z,5757.1,703.29,148.31,28.474
2023-11-10T12:00:00.000Z,5371.4,661.29,144.74,26.383
2023-11-10T13:00:00.000Z,5328.6,613.14,136.21,26.27
2023-11-10T14:00:00.000Z,5166.7,578.43,123.41,24.429
2023-11-10T15:00:00.000Z,4534.3,486.29,105.65,22.801
2023-11-10T16:00:00.000Z,4175.7,429.71,94.762,20.628
2023-11-10T17:00:00.000Z,3741.9,366.14,82.688,19.005
2023-11-10T18:00:00.000Z,3395.2,322.14,74.643,17.041
2023-11-10T19:00:00.000Z,3287.1,302.86,70.565,17.25
2023-11-10T20:00:00.000Z,3052.4,280.86,67.55,16.388
2023-11-10T21:00:00.000Z,2961.9,263.29,63.929,16.536
2023-11-10T22:00:00.000Z,3013.8,256,62.212,16.071
2023-11-10T23:00:00.000Z,2860.5,248.57,61.151,15.48
2023-11-28T00:00:00.000Z,2018.1,101.91,38.7,13.974
2023-11-28T01:00:00.000Z,1937.1,100.77,39.484,12.745
2023-11-28T02:00:00.000Z,1912.4,100.7,40.923,14.52
2023-11-28T03:00:00.000Z,1934.8,100.06,40.992,13.607
2023-11-28T04:00:00.000Z,1879,104.94,41.478,12.791
2023-11-28T05:00:00.000Z,1953.3,104.1,39.603,13.617
2023-11-28T06:00:00.000Z,1946.7,106.09,40.069,13.459
2023-11-28T07:00:00.000Z,1952.4,104.97,38.998,14.684
2023-11-28T08:00:00.000Z,1842.4,99.557,40.228,14.27
2023-11-28T09:00:00.000Z,1874.8,97.686,40.069,13.684
2023-11-28T10:00:00.000Z,1899.5,96.886,38.73,14.015
2023-11-28T11:00:00.000Z,1872.9,95.029,39.008,13.816
2023-11-28T12:00:00.000Z,1883.3,98.214,38.462,13.49
2023-11-28T13:00:00.000Z,1878.6,95.429,37.004,14.224
2023-11-28T14:00:00.000Z,1931.9,99.029,40.923,14.49
2023-11-28T15:00:00.000Z,1840.5,95.957,40.06,13.724
2023-11-28T16:00:00.000Z,1786.7,94.229,40.278,13.418
2023-11-28T17:00:00.000Z,1888.1,104.21,39.673,13.526
2023-11-28T18:00:00.000Z,1816.7,94.671,38.929,13.352
2023-11-28T19:00:00.000Z,1827.1,95.514,37.629,13.495
2023-11-28T20:00:00.000Z,1964.3,139.47,53.71,16.49
2023-11-28T21:00:00.000Z,2642.4,250.29,90.198,25.98
2023-11-28T22:00:00.000Z,2518.6,249.43,96.071,26.918
2023-11-28T23:00:00.000Z,2300.5,230.29,88.998,25.153
2023-11-29T00:00:00.000Z,2204.8,209.43,84.335,24.434
2023-11-29T01:00:00.000Z,2142.4,200,82.391,22.607
2023-11-29T02:00:00.000Z,2180,199.29,78.75,22.056
2023-11-29T03:00:00.000Z,2115.2,199.14,73.274,22.097
2023-11-29T04:00:00.000Z,2172.4,195.86,73.889,20.633
2023-11-29T05:00:00.000Z,2107.6,196.57,73.512,20.077
2023-11-29T06:00:00.000Z,2124.8,188,68.056,19.015
2023-11-29T07:00:00.000Z,2076.7,183.86,69.256,19.73
2023-11-29T08:00:00.000Z,2161.4,178.71,66.567,19.051
2023-11-29T09:00:00.000Z,2161,175,66.31,19.066
2023-11-29T10:00:00.000Z,2235.2,180.71,65.893,18.597
2023-11-29T11:00:00.000Z,2139,173,64.573,19.291
2023-11-29T12:00:00.000Z,2205.2,176.86,64.355,17.148
2023-11-29T13:00:00.000Z,2178.6,170.29,62.282,18.684
2023-11-29T14:00:00.000Z,2174.8,167.14,61.736,18.398
2023-11-29T15:00:00.000Z,2133.8,168.43,58.829,18.066
2023-11-29T16:00:00.000Z,2150,163,60.347,17.587
2023-11-29T17:00:00.000Z,2121.9,159.86,59.663,17.954
2023-11-29T18:00:00.000Z,2190.5,161.43,58.552,16.607
2023-11-29T19:00:00.000Z,2151.9,150.57,58.472,17.362
2023-11-29T20:00:00.000Z,2159,146.43,55.536,17.408
2023-11-29T21:00:00.000Z,2080,149.57,56.458,16.582
2023-11-29T22:00:00.000Z,2114.3,150.57,54.256,16.719
2023-11-29T23:00:00.000Z,2058.1,149.14,55.327,17.02
2023-11-30T00:00:00.000Z,1968.1,149.57,53.522,16.811
2023-11-30T01:00:00.000Z,1950,142.51,52.292,17.291
2023-11-30T02:00:00.000Z,1985.2,140.67,51.508,16.163
2023-11-30T03:00:00.000Z,1982.9,138.16,50.109,16.092
2023-11-30T04:00:00.000Z,1991.9,137.2,50.516,16.332
2023-11-30T05:00:00.000Z,2044.3,139.26,51.052,15.286
2023-11-30T06:00:00.000Z,1964.8,136.27,51.458,15.571
2023-11-30T07:00:00.000Z,2061.4,140.51,49.147,15.673
2023-11-30T08:00:00.000Z,2127.6,140.06,49.206,15.75
2023-11-30T09:00:00.000Z,2015.2,132.67,47.927,15.939
2023-11-30T10:00:00.000Z,1939,134.51,49.355,15.73
2023-11-30T11:00:00.000Z,2026.2,128.36,48.76,15.694
2023-11-30T12:00:00.000Z,1979.5,128.83,49.256,15
2023-11-30T13:00:00.000Z,2048.1,131.56,48.681,15
2023-11-30T14:00:00.000Z,2026.7,129.83,46.518,15.903
2023-11-30T15:00:00.000Z,2065.2,128.84,47.173,14.52
2023-11-30T16:00:00.000Z,2086.2,130.36,48.145,15.27
2023-11-30T17:00:00.000Z,2087.6,127.57,47.569,14.776
2023-11-30T18:00:00.000Z,1963.3,125.34,46.835,15.179
2023-11-30T19:00:00.000Z,1882.4,126.16,45.972,14.536
2023-11-30T20:00:00.000Z,1894.3,121.51,49.048,15.046
2023-11-30T21:00:00.000Z,2081,130.1,47.034,15.209
